"","PlantID","PlantName","OperatorName","OperatorID","State","County","NameplateCapacityMWSum","NetGenerationMWSum","CapacityFactor"
"18572",58996,"St. Olaf StandBy Generators","St. Olaf College","58828","MN","Rice",4.1,18,0.0501169395255596
"18578",59002,"Carlsbad Energy Center","NRG California Peaker Operations LLC","58847","CA","San Diego",659,132599,2.29694569743835
"18606",59024,"Euclid Farm, Stamco N-54","Case Western Reserve University","58869","OH","Cuyahoga",1,834,9.52054794520548
"18637",59045,"Jameson Energy Center","Kansas Municipal Energy Agency","10035","KS","Finney",27.6,4700,1.94394811726557
"18649",59057,"Skillman","Janssen Pharmaceutical Co","57130","NJ","Somerset",2.7,750,3.17097919837646
"18651",59059,"Raritan ITS","Janssen Pharmaceutical Co","57130","NJ","Somerset",2,1493,8.52168949771689
"18652",59060,"Waste Water Treatment Plant","City of Pittsfield","58888","MA","Berkshire",1.5,540,4.10958904109589
"18654",59063,"Stella Wind Farm","E ON Climate Renewables N America LLC","56215","TX","Kenedy",201,53607,3.04453758604239
"18673",59074,"SC 1 Data Center, Phase 2","Xeres Ventures LLC","58893","CA","Santa Clara",92.7,172,0.0211809095969224
"18770",59135,"Ludlow Landfill","Ahana Renewables, LLC","59622","MA","Hampden",2.6,2136,9.37829293993678
"18774",59139,"SDCWA - Twin Oaks","Ahana Renewables, LLC","59622","CA","San Diego",1.1,691,7.17102532171025
"18824",59194,"Portable Generator 2","Montana-Dakota Utilities Co","12199","ND","Williams",2,3,0.0171232876712329
"18825",59195,"Portable Generator 3","Montana-Dakota Utilities Co","12199","ND","Williams",2,3,0.0171232876712329
"18882",59255,"Osprey Point RES","Hoosier Energy R E C, Inc","9267","IN","Sullivan",13.2,0,0
"18970",59364,"Plainfield One Solar LLC","SunRay Power LLC","58258","NJ","Somerset",1.3,1095,9.61538461538462
"18971",59365,"24 Applegate Solar LLC","Altus Power America Management, LLC","60281","NJ","Mercer",4.9,709,1.65175659304818
"18975",59369,"Lakewood Seven Solar LLC","Altus Power America Management, LLC","60281","NJ","Ocean",1,634,7.23744292237443
"18986",59379,"Wapsie Valley Creamery Back Up Generator","Wapsie Valley Creamery","59156","IA","Buchanan",1.8,0,0
"18989",59382,"Paisley Geothermal Generating Plant","Surprise Valley Electrification","18260","OR","Lake",3.7,0,0
"19025",59415,"Backus Microgrid Project","Connecticut Mun Elec Engy Coop","4180","CT","New London",10.4,962,1.05593607305936
"19046",59433,"Duke Building 98","Half Moon Ventures, LLC","59209","IN","Marion",2.7,2183,9.22966345340775
"19087",59459,"Hickory Ridge Landfill Solar Project","BFI Waste Systems of GA, LLC","59223","GA","DeKalb",1,93,1.06164383561644
"19101",59467,"Coldwater Peaking Plant","Michigan South Central Power Agency","12807","MI","Branch",12.9,5839,5.1670737319033
"19108",59473,"Apple Campus 2 PV","Apple, Inc","57369","CA","Santa Clara",14.4,3688,2.92364282090309
"19114",59479,"IMPA Frankton Solar Park","Indiana Municipal Power Agency","9234","IN","Madison",1,657,7.5
"19117",59482,"IMPA Tell City Solar Park","Indiana Municipal Power Agency","9234","IN","Perry",1,657,7.5
"19120",59485,"265 Pleasant Solar NG, LLC","NuGen Capital Management","59254","MA","Worcester",2.2,1315,6.82337069323371
"19149",59514,"Flat Meeks PV 1","Ecoplexus, Inc","58970","NC","Martin",5,4302,9.82191780821918
"19154",59520,"Manning PV 1","Ecoplexus, Inc","58970","NC","Alamance",5,432,0.986301369863014
"19167",59536,"Coronus Adelanto West 1","CF SBC Master Tenant One LLC","59275","CA","San Bernardino",1.5,1219,9.27701674277017
"19230",59614,"Monterey Diesel Generation Facility","Old Dominion Electric Coop","40229","VA","Highland",6,253,0.481354642313546
"19259",59636,"Charlton Solar I","Charlton Solar I, LLC","59388","MA","Worcester",4.4,2771,7.18918638439186
"19271",59647,"Stillwater Energy Center","Stillwater Utilities Authority","18125","OK","Payne",56.4,34473,6.97743612163606
"19288",59660,"Washington City Electric Generation","City of Washington - (UT)","20135","UT","Washington",6,104,0.197869101978691
"19291",59661,"Tehachapi Energy Storage Project","Southern California Edison Co","17609","CA","Kern",8,0,0
"19293",59664,"City of West Plains Power Station","City of West Plains - (MO)","20392","MO","Howell",47.4,477,0.114877752731056
"19298",59669,"Innovative Solar 54","John Laing US Solar Corp.","61694","NC","Lenoir",50,740,0.168949771689498
"19302",59676,"Innovative Solar 55","Cypress Creek Renewables","61060","NC","Robeson",6.5,4209,7.39199157007376
"19304",59678,"Innovative Solar 67","John Laing US Solar Corp.","61694","NC","Pender",33.3,222,0.076103500761035
"19359",59717,"Framingham State University Plant","Framingham State University","59484","MA","Middlesex",3.2,84,0.299657534246575
"19379",59728,"Substation 20 Plant","City of Orangeburg - (SC)","14164","SC","Orangeburg",2,77,0.439497716894977
"19425",59772,"KCP&L SmartGrid Innovation Park","Kansas City Power & Light Co","10000","MO","Jackson",1,0,0
"19439",59779,"Davis Monthan AFB (AZ) West Airfield","SunE DM, LLC","59544","AZ","Pima",12.6,2536,2.29760092773791
"19450",59785,"Fremont Community Digester, LLC","Generate Fremont Digester, LLC.","62127","MI","Newaygo",5.8,2961,5.82782239017478
"19457",59792,"Orchard Hills Renewable Energy Station","Hoosier Energy R E C, Inc","9267","IL","Ogle",16.2,247,0.174051524888663
"19463",59793,"Industrial Plant","Alaska Electric Light&Power Co","213","AK","Juneau",41.7,130,0.035587967981779
"19467",59797,"Bayonne MUA- Leitner-Poma Wind Turbine","SUEZ North America, Inc","59568","NJ","Hudson",1.5,1135,8.63774733637747
"19536",59847,"Northwest Community Hospital","Northwest Community Hospital","59626","IL","Cook",4.4,916,2.37650477376505
"19542",59850,"Adams Community Solar Garden III LLC","Adams Community Solar Garden III LLC","59652","CO","Adams",1.2,874,8.31430745814307
"19543",59851,"Great Bay Solar 1","Great Bay Solar I LLC","59633","MD","Somerset",150,107182,8.15692541856925
"19547",59855,"Deer Creek PV","Indiana Michigan Power Co","9324","IN","Grant",2.5,1419,6.47945205479452
"19558",59867,"Lockheed Martin Solar System","Lockheed Martin Solar System","59648","FL","Pinellas",1.9,3,0.0180245133381399
"19576",59903,"New Frontier Wind","Capital Power Corporation","59365","ND","McHenry",100,27453,3.13390410958904
"19577",59904,"Western Branch High School","Virginia Electric & Power Co","19876","VA","Chesapeake City",1,48,0.547945205479452
"19578",59905,"Merck","Virginia Electric & Power Co","19876","VA","Rockingham",2.1,152,0.826266579691237
"19582",59911,"Philip Morris","Virginia Electric & Power Co","19876","VA","Chesterfield",2,69,0.393835616438356
"19584",59913,"Greensville County Power Station","Virginia Electric & Power Co","19876","VA","Greensville",1773.3,917306,5.90510893834393
"19604",59934,"Soluga Farms IV","Pine Gate Renewables","61298","NC","Cumberland",3.4,1792,6.01665323663712
"19679",60006,"FIU Solar","Florida Power & Light Co","6452","FL","Miami Dade",1.6,1240,8.84703196347032
"19692",60018,"Ford World Headquarters","DTE Electric Company","5109","MI","Wayne",1,783,8.93835616438356
"19701",60030,"Pecan Solar","Dominion Renewable Energy","58468","NC","Northampton",74.9,21297,3.24588035188471
"19772",60098,"Onondaga County - Oak Orchard WWTP","Tesla Inc.","60947","NY","Onondaga",2,653,3.72716894977169
"19774",60100,"Dinuba Energy","Dinuba Energy","59849","CA","Tulare",11.5,0,0
"19833",60156,"Shelter Solar","Sol Systems","61677","NC","Hoke",5,30,0.0684931506849315
"19834",60157,"Heedeh Solar","Radian Generation","61494","NC","Columbus",4.5,2405,6.10096397767631
"19836",60180,"Kathleen Solar","Sol Systems","61677","NC","Wake",5,814,1.85844748858447
"19858",60209,"HXNAir Solar One","HXNAir Solar One LLC","59978","NC","Halifax",5,299,0.682648401826484
"19893",60232,"Onondaga County- Jamesville","Tesla Inc.","60947","NY","Onondaga",2,1676,9.5662100456621
"19895",60234,"Belle Haven Diesel Generation Facility","Old Dominion Electric Coop","40229","VA","Accomack",4,248,0.707762557077626
"19897",60235,"Perdue Diesel Generation Facility","Old Dominion Electric Coop","40229","VA","Accomack",4,207,0.590753424657534
"19899",60236,"Onancock Diesel Generation Facility","Old Dominion Electric Coop","40229","VA","Accomack",4,193,0.550799086757991
"19920",60250,"Swampy Acres","Kodiak Electric Assn Inc","10433","AK","Kodiak Island",8.4,0,0
"19943",60264,"Bacliff","PHR Holdings LLC","60048","TX","Galveston",427.2,67451,1.80240773519402
"19952",60270,"Blue Cloud Wind Energy LLC","Blue Cloud Wind Energy","61974","TX","Bailey",148.4,35818,2.75526468018068
"19963",60288,"Ajax Solar","Cypress Creek Renewables","61060","NC","Robeson",5,3947,9.01141552511416
"19966",60299,"HMV Minster Energy Storage System","Half Moon Ventures, LLC","59209","OH","Auglaize",7,0,0
"19968",60301,"Holloman Solar Facility","El Paso Electric Co","5701","NM","Otero",5,1975,4.50913242009132
"19982",60315,"Midway Solar Farm III","Greenbacker Renewable Energy Corporation","60025","CA","Imperial",20,11888,6.78538812785388
"19983",60316,"Scott Solar Farm","Virginia Electric & Power Co","19876","VA","Powhatan",17,13348,8.96320171904378
"19992",60328,"Schofield Generating Station","Hawaiian Electric Co Inc","19547","HI","Honolulu",50.4,31231,7.07377509603537
"20031",60359,"Gastonia Solar Center","Enerparc Inc.","60496","NC","Gaston",4.3,174,0.461930551130933
"20112",60453,"Cummins, Inc","WGL Energy Systems, Inc","57081","NY","Chautauqua",2,1664,9.49771689497717
"20118",60459,"Port Comfort Power LLC","Peaker Power, LLC","61199","TX","Calhoun",121,47020,4.43601645345107
"20120",60460,"Chamon Power LLC","Peaker Power, LLC","61199","TX","Harris",121,45857,4.32629533189932
"20124",60463,"Greene County Meter #1","Tesla Inc.","60947","NY","Greene",1.6,234,1.66952054794521
"20125",60464,"Tenaska Westmoreland Generating Station","Tenaska Pennsylvania Partners, LLC","60249","PA","Westmoreland",1134,145905,1.46876736488609
"20130",60468,"Friendswood Energy","Friendswood Energy Genco, LLC","60252","TX","Harris",121.5,23311,2.19018358795122
"20155",60498,"Shirley Water","Altus Power America Management, LLC","60281","MA","Middlesex",2,1329,7.58561643835616
"20161",60507,"Broome County","Tesla Inc.","60947","NY","Broome",4,950,2.71118721461187
"20168",60518,"Stafford Hill Solar","Green Mountain Power Corp","7601","VT","Rutland",4,2630,7.50570776255708
"20196",60546,"KIUC Kapaia PV and BA Storage Project","Tesla Inc.","60947","HI","Kauai",28,22102,9.01092628832355
"20210",60560,"Millington Solar Farm","SR Millington, LLC","60334","TN","Shelby",53,29,0.00624623072283967
"20253",60601,"Bay Branch Solar","Sol Systems","61677","NC","Beaufort",5,5,0.0114155251141553
"20258",60607,"CMEEC - Polaris Park Solar","Tesla Inc.","60947","CT","New London",4.3,2161,5.7369650631836
"20271",60619,"Rush Creek Wind","Public Service Co of Colorado","15466","CO","Elbert",600,194543,3.70135083713851
"20275",60623,"Brantley Solar","John Laing US Solar Corp.","61694","NC","Nash",50.2,15225,3.46217868253015
"20276",60624,"Fox Creek Solar","John Laing US Solar Corp.","61694","NC","Franklin",50.2,5665,1.28822609106951
"20292",60647,"Shakopee Energy Park","Minnesota Municipal Power Agny","12667","MN","Scott",46.5,22735,5.58133254774881
"20306",60661,"Mira Loma Energy Storage Facility","Southern California Edison Co","17609","CA","San Bernardino",20,0,0
"20319",60678,"San Joaquin Solar","GASNA 6P, LLC","60399","CA","Fresno",19.8,11317,6.52472210691389
"20322",60681,"Annapolis Solar Park, LLC","Annapolis Solar Park, LLC","61827","MD","Anne Arundel",12,10186,9.68987823439878
"20424",60750,"Osawatomie Power Plant South Sub","City of Osawatomie - (KS)","14203","KS","Miami",6,10,0.0190258751902588
"20427",60751,"Osawatomie Power Plant North Sub","City of Osawatomie - (KS)","14203","KS","Miami",6,0,0
"20454",60775,"Deerfield CSG Solar","LSDP 11, LLC","60461","MA","Franklin",6,4737,9.01255707762557
"20455",60776,"Community Foodbank of NJ","Community Foodbank of NJ","60462","NJ","Union",1.1,683,7.08800332088003
"20465",60789,"Bluebell Solar","Bluebell Solar, LLC","60476","TX","Sterling",30,7228,2.75038051750381
"20472",60797,"Lake Forest Hospital","Northwestern Lake Forest Hospital","60481","IL","Lake",3.2,280,0.998858447488584
"20485",60815,"Hampshire College","Tesla Inc.","60947","MA","Hampshire",4.4,1563,4.05510585305106
"20490",60817,"Sullivan County - Adult Care Solar","Tesla Inc.","60947","NY","Sullivan",2,1049,5.98744292237443
"20491",60818,"Oswego County - Fulton Solar","Tesla Inc.","60947","NY","Oswego",2,0,0
"20492",60819,"Jefferson-Lewis BOCES Solar","Cypress Creek Renewables","61060","NY","Jefferson",2,518,2.95662100456621
"20499",60825,"Colgreen North Shore Solar Farm","Sunpin Holdings, LLC","60495","CA","Riverside",74.8,4983,0.760475423045931
"20501",60831,"Orbit Energy RI","Entropy Investment Management, LLC","61249","RI","Providence",3.2,0,0
"20521",60847,"Garrett County - DPU Treatment Plant","Tesla Inc.","60947","MD","Garrett",1.2,605,5.75532724505327
"20539",60868,"Timothy Lake Powerhouse","Portland General Electric Co","15248","OR","Clackamas",1.2,0,0
"20550",60881,"Bernhardt Furniture Solar Farm","Bernhardt Furniture Company","60532","NC","Caldwell",1.1,648,6.72478206724782
"20551",60882,"Carl Friedrich Gauss Solar","Heelstone Energy Holdings, LLC","59462","NC","Halifax",5,612,1.3972602739726
"20572",60904,"Time Warner Cable - Knowles","Tesla Inc.","60947","NY","Steuben",2,1346,7.68264840182648
"20626",60951,"West Dubuque Solar","Interstate Power and Light Co","9417","IA","Dubuque",3.8,2851,8.5646479211728
"20641",60961,"Violet Solar","Violet Solar, LLC","60597","NC","Cabarrus",5,9,0.0205479452054795
"20642",60962,"Red Maple Solar","WGL Energy Systems, Inc","57081","MN","Le Sueur",3,2165,8.23820395738204
"20653",60974,"Glendale Battery Energy Storage System","City of Glendale - (CA)","7294","CA","Los Angeles",2,90,0.513698630136986
"20662",60984,"Lindberg Field Solar 2","Lindberg Field Solar 2, LLC","60618","CA","San Diego",1.9,1462,8.78394616678683
"20669",60992,"Northern Cardinal Solar","Northern Cardinal Solar LLC","60635","NC","Halifax",2,1326,7.56849315068493
"20673",60996,"Iron Horse Battery Storage","Iron Horse Battery Storage, LLC","60633","AZ","Pima",12,2783,2.64745053272451
"20675",61000,"King Mill","Augusta Canal Authority","55810","GA","Richmond",2.2,136,0.70568700705687
"20684",61006,"SCDA Solar 1","SCDA Solar 1, LLC","60648","CA","Sacramento",7,2339,3.81441617742988
"20706",61023,"Hollyfield","Virginia Electric & Power Co","19876","VA","King William",17,6017,4.04042438893366
"20708",61025,"Montefiore - Westchester Square","Montefiore-Westchester Square","60675","NY","Bronx",1,0,0
"20709",61026,"New York Presbyterian Hospital-168th St","New York Presbyterian Hospital","60676","NY","New York",11.9,35,0.0335750738651625
"20717",61027,"Pacific Ethanol Stockton Cogen Plant","Pacific Ethanol Stockton","60658","CA","San Joaquin",4.8,2214,5.26541095890411
"20736",61059,"Novel OYA of Osakis","NRG MN Community LLC","62033","MN","Douglas",5,303,0.691780821917808
"20737",61060,"Novel - OYA of Mapleton","NRG MN Community LLC","62033","MN","Blue Earth",3.5,1200,3.91389432485323
"20740",61068,"AES LAWAI SOLAR","AES LAWAI SOLAR, LLC","60691","HI","Kauai",40,0,0
"20746",61076,"City of Shelby Electric Distribution","City of Shelby - (OH)","17043","OH","Richland",1.8,109,0.691273465246068
"20749",61080,"Sub 12","City of Tallahassee - (FL)","18445","FL","Leon",18.6,5025,3.08403299455001
"20766",61101,"Ku'ia Solar","Ku'ia Solar LLC","60713","HI","Maui",2.9,1895,7.4594552039049
"20767",61104,"Pima Community College - East Campus","Tesla Inc.","60947","AZ","Pima",1.3,0,0
"20779",61128,"Salisbury Solar","Salisbury Solar, LLC","60748","NC","Rowan",3.8,2578,7.74453256428743
"20780",61129,"Wadesboro Solar","Wadesboro Solar, LLC","60749","NC","Anson",5,3917,8.94292237442922
"20815",61174,"Taurus Community Solar","Taurus Community Solar","60822","MN","Chippewa",3.6,1960,6.21511922881786
"20821",61176,"Antares Community Solar","Antares Community Solar","60824","MN","Lyon",3,2192,8.34094368340944
"20824",61177,"Corvus Community Solar","Corvus Community Solar","60825","MN","Blue Earth",4.5,29,0.0735667174023339
"20848",61183,"Argo Navis Community Solar","Argo Navis Community Solar","60831","MN","Washington",2.7,2100,8.87874175545408
"20866",61202,"Mount Signal Solar Farm V","CD Arevon USA, Inc.","61230","CA","Imperial",252.3,79767,3.60912481879042
"20880",61216,"Green Beanworks D PV","Sustainable Power Group, LLC","58661","CA","Los Angeles",3,2428,9.23896499238965
"20883",61219,"Kelly Solar, LLC","Soltage LLC","60163","NC","Vance",5,3322,7.58447488584475
"20914",61264,"Antelope Expansion 2","Sustainable Power Group, LLC","58661","CA","Los Angeles",105,10259,1.11535116329637
"20915",61267,"Hurricane Creek Lift Station","Johnson County Rural E M C","9778","IN","Johnson",2,68,0.388127853881279
"20928",61281,"Bear Creek Solar Center","GCL New Energy, Inc.","60888","OR","Deschutes",10,5711,6.51940639269406
"20932",61287,"Sun Farm V, LLC","Greenbacker Renewable Energy Corporation","60025","NC","Perquimans",5,143,0.32648401826484
"20938",61294,"Farley Road Community Solar","Farley Road Solar, LLC","60921","MA","Worcester",1.9,1522,9.14443643354963
"20967",61333,"Oak Hill Solar Array","Southern Indiana Gas & Elec Co","17633","IN","Vanderburgh",2,155,0.884703196347032
"20968",61334,"Volkman Road Solar Array","Southern Indiana Gas & Elec Co","17633","IN","Vanderburgh",2,195,1.11301369863014
"20973",61339,"Green Beanworks B PV","Sustainable Power Group, LLC","58661","CA","Los Angeles",3,45,0.171232876712329
"20974",61340,"Next Generation Solar Farm","Cypress Creek Renewables","61060","VT","Addison",2.2,1768,9.17393109173931
"20977",61345,"WyEast Solar","Avangrid Renewables LLC","15399","OR","Sherman",10,6949,7.93264840182648
"20986",61356,"Valfilm Wind Project","OEE XXV LLC","60996","OH","Hancock",3,1993,7.58371385083714
"20992",61362,"NRG Elbow Creek Energy Storage Project","NRG Texas Power LLC","54888","TX","Howard",2,0,0
"20999",61368,"Midway Solar - TX","D E Shaw & Co., LP","61801","TX","Pecos",182,9399,0.589530332681018
"21000",61369,"Sweetwater Solar","Sweetwater Solar LLC","61005","WY","Sweetwater",92,824,0.102243398848521
"21008",61378,"Northern Westchester Hospital","Northern Westchester Hospital","61013","NY","Westchester",5.6,0,0
"21067",61412,"Latitude Solar Center","Latitude Solar Center, LLC","61976","TN","Hardeman",15,704,0.535768645357687
"21068",61413,"NYC-HH - CONEY ISLAND HOSPITAL","NYC-HH Coney Island Hospital","61049","NY","Kings",2.8,145,0.59116112198304
"21071",61414,"NY Times Daily Production Facility","The NY Times Production Facility","61050","NY","Queens",12,192,0.182648401826484
"21078",61416,"Mount Sinai Hospital","Mount Sinai Hospital","61053","NY","New York",18.7,151,0.0921788391570825
"21104",61429,"Big George PV CSG","Altus Power America Management, LLC","60281","MA","Plymouth",1,205,2.34018264840183
"21107",61433,"SCE&G Nimitz CSG","Cypress Creek Renewables","61060","SC","Jasper",8,5712,8.15068493150685
"21108",61434,"SCE&G Springfield CSG","Cypress Creek Renewables","61060","SC","Orangeburg",6.1,4675,8.7487835915862
"21115",61441,"Denver Braswell PV","IGS ORIX Solar I, LLC","61077","GA","Colquitt",1.4,606,4.9412915851272
"21116",61442,"Foundation California Training Facility","Foundation CA Fund IX Manager, LLC","61070","CA","Monterey",1.8,1146,7.26788432267884
"21117",61444,"Foundation SaIinas Valley State Prison","Foundation CA Fund IX Manager, LLC","61070","CA","Monterey",1.8,767,4.86428209030949
"21119",61450,"Farmington Solar Farm","MC Power Companies Inc","58822","MO","St Francois",2.5,1145,5.22831050228311
"21142",61461,"North Smithfield Solar Power 1","North Smithfield Solar Power 1, LLC","61080","RI","Providence",2,0,0
"21145",61464,"CoreSite Real Estate 2972 Stender, L.P.","CoreSite Real Estate 2972 Stender, L.P.","61078","CA","Santa Clara",12,0,0
"21155",61469,"Lichtenthal","AES Distributed Energy","61012","NY","Genesee",2,985,5.62214611872146
"21156",61470,"Call Farms 1","AES Distributed Energy","61012","NY","Genesee",2,1029,5.87328767123288
"21157",61471,"Call Farms 3","AES Distributed Energy","61012","NY","Genesee",2,1177,6.71803652968037
"21159",61473,"Hopewell Valley High School","Hopewell Valley High School","61091","NJ","Mercer",1.9,667,4.00745013217976
"21161",61474,"CoreSite Real Estate 55 S. Market Street","CoreSite Real Estate 55 S. Market Street, LLC","61088","CA","Santa Clara",8,0,0
"21165",61475,"CoreSite Real Estate 1656 McCarthy, L.P.","CoreSite Real Estate 1656 McCarthy, L.P.","61089","CA","Santa Clara",5,0,0
"21170",61476,"CoreSite Real Estate 2901 Coronado, L.P.","CoreSite Real Estate 2901 Coronado, L.P.","61086","CA","Santa Clara",10,0,0
"21175",61478,"SunE Feely 1 CSG, LLC","Ecoplexus, Inc","58970","MN","Dakota",5,2115,4.82876712328767
"21180",61482,"CoreSite Real Estate 3032 Coronado, L.P.","CoreSite Real Estate 3032 Coronado, L.P.","61087","CA","Santa Clara",30,0,0
"21190",61483,"Cottage Grove CSG, LLC","Ecoplexus, Inc","58970","MN","Washington",5,3359,7.6689497716895
"21195",61484,"Fox CSG, LLC","Ecoplexus, Inc","58970","MN","Chisago",5,1284,2.93150684931507
"21218",61491,"First Citizens Bank","First Citizens Bank","61099","NC","Wake",1.5,1158,8.81278538812786
"21219",61493,"Harvest Moon Renewable Energy Company","Harvest Moon Renewable Energy Company LLC","61100","TX","Austin",1.6,450,3.21061643835616
"21220",61494,"Wright Cuddyer CSG","Minnesota Solar CSG 1, LLC","61101","MN","Wright",4,608,1.7351598173516
"21235",61504,"RJC I CSG","RJC I CSG LLC","61108","MN","Steele",1,579,6.60958904109589
"21239",61508,"Provo Power Plant","Utah Municipal Power Agency","24431","UT","Utah",12,5297,5.03900304414003
"21254",61518,"301 Chestnut Solar NG","301 Chestnut Solar NG, LLC","61125","MA","Hampden",4.3,2256,5.98916852500796
"21262",61526,"Antanavica Solar","Cypress Creek Renewables","61060","MA","Worcester",1,327,3.73287671232877
"21269",61534,"Old Caroleen Solar Farm","Cypress Creek Renewables","61060","NC","Rutherford",2,1062,6.06164383561644
"21277",61541,"Town of Rocky Hill","Tesla Inc.","60947","CT","Hartford",3,1152,4.38356164383562
"21282",61544,"LeSun CSG, LLC","Cypress Creek Renewables","61060","MN","Le Sueur",5,1088,2.48401826484018
"21284",61547,"WrightSun CSG, LLC","Cypress Creek Renewables","61060","MN","Wright",5,427,0.974885844748859
"21285",61548,"CF Novel Solar CSG Gardens Seven, LLC","Cypress Creek Renewables","61060","MN","Sherburne",3.3,1915,6.62446381624464
"21287",61551,"Good Samaritan Hospital","Good Samaritan Hospital","61152","NY","Rockland",1.9,15,0.0901225666906993
"21303",61567,"Woodhull Hospital","Woodhull Hospital","61162","NY","Kings",8,21,0.0299657534246575
"21308",61568,"The Allen Hospital","The Allen Hospital","61164","NY","New York",1,11,0.125570776255708
"21309",61569,"Mount Sinai Beth Israel","Mount Sinai Beth Israel","61165","NY","New York",4.8,42,0.0998858447488584
"21323",61575,"Anheuser-Busch Baldwinsville","AES Distributed Energy","61012","NY","Onondaga",2,755,4.30936073059361
"21324",61576,"Columbia University - Johnson Farms","AES Distributed Energy","61012","NY","Orange",2,1143,6.52397260273973
"21325",61577,"Time Warner Cable Enterprises - Martino","AES Distributed Energy","61012","NY","Oneida",2,920,5.25114155251141
"21326",61578,"Columbia University - Minisink","AES Distributed Energy","61012","NY","Orange",2,1025,5.85045662100457
"21327",61579,"St. Lawerence University - Sutton","AES Distributed Energy","61012","NY","Jefferson",2,989,5.64497716894977
"21330",61582,"Voyager Wind II","Terra-Gen Operating Co-Wind","2770","CA","Kern",128.7,12868,1.14137511397785
"21331",61583,"Voyager Wind III","Terra-Gen Operating Co-Wind","2770","CA","Kern",43.2,1098,0.290144596651446
"21332",61584,"Voyager Wind IV","Terra-Gen Operating Co-Wind","2770","CA","Kern",21.6,1572,0.830796549974632
"21342",61589,"UL Advanced Wind Turbine Test Facility","West Texas A&M University","61188","TX","Randall",3.5,2869,9.35746901500326
"21352",61599,"New Road Solar, LLC","NJR Clean Energy Ventures Corporation","56990","NJ","Monmouth",10,7284,8.31506849315068
"21353",61600,"Old Bridge Solar Farm","NJR Clean Energy Ventures Corporation","56990","NJ","Monmouth",8.8,4126,5.35232461602325
"21354",61601,"Raritan Solar - 53 Highway","NJR Clean Energy Ventures Corporation","56990","NJ","Hunterdon",8.4,6916,9.39878234398782
"21361",61608,"Montgomery County Solar","Montgomery County Solar","61211","MD","Montgomery",1.9,1288,7.73852439317472
"21362",61609,"Heartland Divide Wind Project, LLC","Heartland Divide Wind Project, LLC","61214","IA","Audubon",103.5,6136,0.676769682130016
"21363",61610,"NC 102 Project LLC","NC 102 Project LLC","61209","NC","Cabarrus",74.8,16810,2.56544087124264
"21372",61620,"CDCR (CA) - Corcoran State Prison","SunE Corcoran SP Owner, LLC","61225","CA","Kings",5,3067,7.00228310502283
"21375",61625,"West Moore Solar II","Cypress Creek Renewables","61060","TX","Grayson",5,0,0
"21388",61638,"Turtle Creek Wind Farm LLC","Turtle Creek Wind Farm LLC","61330","IA","Mitchell",200.1,18247,1.0409749463168
"21396",61643,"Denton Energy Center","City of Denton - (TX)","5063","TX","Denton",225.6,147299,7.45343720651575
"21414",61654,"Balm Solar","Tampa Electric Co","18454","FL","Hillsborough",74.4,24189,3.71142657239652
"21416",61660,"Whirlpool Corp-Greenville Wind Farm","OEE XXVI LLC","61278","OH","Darke",4.5,2549,6.46626078132928
"21421",61665,"Payne Creek Solar","Tampa Electric Co","18454","FL","Polk",70.3,25445,4.13183551251323
"21425",61669,"Scandia Community Solar Garden","Scandia CSG LLC","61284","MN","Washington",2.5,734,3.35159817351598
"21426",61670,"RJC II Community Solar Garden","RJC II CSG LLC","61285","MN","Steele",1,806,9.20091324200913
"21427",61671,"Betcher Community Solar Garden","Betcher CSG LLC","61256","MN","Goodhue",1,249,2.84246575342466
"21430",61674,"Wildcat Ranch Wind Project","Wildcat Ranch Wind Project, LLC","61291","TX","Cochran",150,66491,5.06019786910198
"21438",61679,"Cox Battery Energy Storage","City Utilities of Springfield - (MO)","17833","MO","Greene",1.2,244,2.32115677321157
"21443",61684,"Klawock Power Generation Station","Alaska Power and Telephone Co","219","AK","Prince of Wales Ketchikan",2.5,1331,6.07762557077626
"21447",61686,"Johnson 1 Community Solar","Johnson I CSG LLC","61287","MN","Chisago",1,370,4.22374429223744
"21450",61690,"Foreman's Hill Community Solar","Foreman's Hill CSG LLC","61304","MN","Goodhue",5,2584,5.89954337899543
"21452",61693,"Buckleberry Solar","Cypress Creek Renewables","61060","NC","Lenoir",52.1,2086,0.457059220501494
"21454",61695,"Johnson II Community Solar","Johnson II CSG LLC","61309","MN","Chisago",1,194,2.21461187214612
"21455",61697,"Ivory Solar","Lamesa Solar II, L.L.C.","62080","TX","Dawson",50,12403,2.83173515981735
"21461",61705,"Arcturus Community Solar","Arcturus Community Solar Garden, LLC","61327","MN","Le Sueur",1,12,0.136986301369863
"21462",61706,"Auriga Community Solar","Auriga Community Solar Garden, LLC","61328","MN","Murray",1,10,0.114155251141553
"21463",61708,"Sagitta Community Solar","Sagitta Community Solar Garden, LLC","61333","MN","Chippewa",1,14,0.159817351598174
"21464",61709,"Libra Community Solar","Libra Community Solar Garden, LLC","61334","MN","Pope",1,5,0.0570776255707763
"21465",61713,"Leo Community Solar","Leo Community Solar, LLC","61342","MN","Murray",1,10,0.114155251141553
"21467",61718,"Aerolease","PCS Energy, LLC         ","61348","CA","Los Angeles",1.5,568,4.32267884322679
"21468",61719,"CJ Solar I, LLC","Lisbon West","61345","NY","St Lawrence",2,538,3.07077625570776
"21469",61720,"COU Solar I, LLC","Lisbon East","61346","NY","St Lawrence",1.5,529,4.02587519025875
