"","PlantID","PlantName","OperatorName","OperatorID","State","County","NameplateCapacityMWSum","NetGenerationMWSum","CapacityFactor"
"21639",61899,"Lincoln Ave Solar Project","Agilitas Energy, LLC","61514","NY","Suffolk",2,0,0
"21640",61900,"Blydenburgh Solar Project","Agilitas Energy, LLC","61514","NY","Suffolk",1.5,0,0
"21647",61907,"Springfield Solar Project","NJR Clean Energy Ventures Corporation","56990","NJ","Burlington",7.5,1556,2.36834094368341
"21649",61911,"Ivester Wind Farm","MidAmerican Energy Co","12341","IA","Grundy",90.8,9579,1.20428761088649
"21652",61913,"Punkin Center Battery Storage","Arizona Public Service Co","803","AZ","Gila",2,0,0
"21653",61914,"Susquehanna University Solar","WGL Energy Systems, Inc","57081","PA","Snyder",3,812,3.08980213089802
"21656",61921,"Tahoka Wind","Tahoka Wind, LLC","61527","TX","Lynn",300,45387,1.72705479452055
"21659",61924,"Cumblerland Land Holdings, LLC","Cumberland Land Holdings, LLC","61528","AL","Limestone",14.7,76,0.0590190414065169
"21660",61925,"Casa Mesa Wind Energy Center","Casa Mesa Wind, LLC","61531","NM","Quay",51.9,18793,4.13356384335876
"21662",61926,"Armadillo Flats Wind Project, LLC","Armadillo Flats Wind Project, LLC","61530","OK","Garfield",247.3,30957,1.42899478754106
"21664",61928,"Saint Albans Solar","Cypress Creek Renewables","61060","VT","Franklin",4.9,337,0.785108563973535
"21665",61933,"Adams Nielson Solar","Adams Nielson Solar, LLC","61529","WA","Adams",19.2,1207,0.717632229832572
"21667",61936,"Abbot Solar","Abbot Solar, LLC","61542","SC","Clarendon",2,148,0.844748858447489
"21668",61939,"Blacktip Solar","Blacktip Solar, LLC","61545","SC","Florence",2,138,0.787671232876712
"21669",61941,"Bond Solar","Bond Solar, LLC","61547","SC","Clarendon",2,11,0.0627853881278539
"21670",61942,"Gary Solar","Gary Solar, LLC","61548","SC","Lee",2,0,0
"21671",61947,"River Solar","River Solar, LLC","61554","SC","Lee",2,97,0.55365296803653
"21672",61948,"Sapphire Solar","Sapphire Solar, LLC","61555","SC","Florence",2,1,0.00570776255707763
"21673",61949,"South Solar","South Solar, LLC","61556","SC","Florence",2,113,0.644977168949772
"21674",61953,"Willis Solar","Willis Solar, LLC","61560","SC","Florence",2,120,0.684931506849315
"21680",61957,"Pratt Wind, LLC","Pratt Wind, LLC","61537","KS","Pratt",243.5,59378,2.78370041161524
"21681",61958,"Broadalbin-Perth Solar","AES Distributed Energy","61012","NY","Montgomery",1.5,447,3.40182648401826
"21682",61959,"Coolidge Solar 1, LLC","Coolidge Solar I, LLC","61540","VT","Windsor",19.6,317,0.18462864597894
"21683",61960,"Atood II","Cypress Creek Renewables","61060","SC","Spartanburg",2,0,0
"21684",61961,"Gaston II","Cypress Creek Renewables","61060","SC","Lexington",7.5,0,0
"21685",61965,"Quakertown Solar Farm, LLC","NJR Clean Energy Ventures Corporation","56990","NJ","Hunterdon",8.8,1195,1.55017642175176
"21686",61976,"Peony Solar","Peony Solar, LLC","61566","SC","Orangeburg",39,3733,1.09267064746517
"21688",61978,"Pinesage","Cypress Creek Renewables","61060","NC","Moore",5,0,0
"21689",61979,"Syncarpha Prinsburg CSG (Ledeboer)","Prinsburg CSG I, LLC","61573","MN","Kandiyohi",1,68,0.776255707762557
"21690",61980,"Syncarpha Clara City CSG I (Stamer)","Clara City CSG I, LLC","61571","MN","Chippewa",1,63,0.719178082191781
"21692",61988,"Citrus Ridge Solar","FL Solar 5, LLC","61579","FL","Orange",52,787,0.172769582016157
"21694",61990,"TAC-Distributed Energy Resource Int.","Ameren Illinois","61576","IL","Champaign",1.5,330,2.51141552511416
"21698",61993,"Gavilan District College Solar Project","Gavilan District College Solar Project","61872","CA","Santa Clara",1.4,350,2.85388127853881
"21699",61995,"UC Merced Solar","Solar University, LLC","61591","CA","Merced",5,220,0.502283105022831
"21701",61997,"USS Big Lake 1 Solar CSG","USS Big Lake 1 LLC","61580","MN","Sherburne",1,43,0.490867579908676
"21702",61998,"USS Good Solar CSG","USS Good Solar LLC","61581","MN","Chisago",1,34,0.388127853881279
"21703",61999,"USS Kasch Solar CSG","USS Kasch Solar LLC","61582","MN","Benton",1,67,0.764840182648402
"21704",62000,"USS Rockpoint Solar CSG","USS Rockpoint Solar LLC","61583","MN","Chisago",1,33,0.376712328767123
"21705",62001,"The Bank of New York","The Bank of New York","61578","NY","Kings",7.2,17,0.0269533231861999
"21711",62002,"Brooklyn Hospital Center","Brooklyn Hospital Center","61584","NY","Kings",1.4,8,0.0652315720808871
"21714",62003,"Saint Catherine of Siena Medical Center","Saint Catherine of Siena Medical Center","61577","NY","Suffolk",2.2,11,0.0570776255707763
"21720",62018,"Page Solar","Page Solar Farm, LLC","61603","NC","Johnston",1.6,0,0
"21735",62041,"Cuyahoga County Landfill","IOS II LLC","61620","OH","Cuyahoga",3.7,889,2.74281130445514
"21737",62044,"USS Solar Dawn CSG","USS Solar Dawn LLC","61630","MN","Chisago",1,37,0.422374429223744
"21738",62046,"USS Nillie Corn Solar CSG","USS Nillie Corn Solar LLC","61628","MN","Chisago",1,33,0.376712328767123
"21739",62048,"USS Dubhe Solar CSG","USS Dubhe Solar LLC","61626","MN","Chisago",1,37,0.422374429223744
"21740",62050,"Kingsbrook Jewish Medical Center","Kingsbrook Jewish Medical Center","61618","NY","Kings",1.7,16,0.10744023636852
"21743",62051,"St Johns Riverside Hospital","St Johns Riverside Hospital","61619","NY","Westchester",2,27,0.154109589041096
"21747",62055,"Wareham Solar PV","NSTAR Electric Company","54913","MA","Plymouth",3.3,173,0.598450255984503
"21748",62056,"Lancaster","AVS Phase 2 LLC","61633","CA","Los Angeles",3,0,0
"21749",62060,"Hampton MN GRE","SoCore Energy LLC","60520","MN","Dakota",2,0,0
"21750",62061,"Anoka County MN CONX","SoCore Energy LLC","60520","MN","Anoka",3.4,0,0
"21751",62062,"Athens MN CONX","SoCore Energy LLC","60520","MN","Isanti",6.6,0,0
"21752",62076,"Town of Branford","Tesla Inc.","60947","CT","New Haven",1.1,381,3.95392278953923
"21754",62090,"Sunderland Solar PV","NSTAR Electric Company","54913","MA","Franklin",1.1,163,1.69157326691573
"21755",62091,"Hatfield Solar PV","NSTAR Electric Company","54913","MA","Hampshire",3.6,819,2.59703196347032
"21756",62092,"Montague Site 36-Grosolar","NSTAR Electric Company","54913","MA","Franklin",4.1,609,1.69562312061477
"21757",62093,"East Springfield Solar PV","NSTAR Electric Company","54913","MA","Hampden",1.4,238,1.94063926940639
"21758",62095,"Quarter Horse Solar","Quarter Horse Farm LLC","61640","NC","Pender",4.5,682,1.7300862506342
"21759",62096,"Atkinson Solar II","Atkinson Solar II LLC","61639","NC","Duplin",1.9,830,4.98678202355203
"21760",62097,"Ludlow Site 72 - Conti","NSTAR Electric Company","54913","MA","Hampden",1.9,516,3.10021629416006
"21761",62098,"Tiller CSG","DG Minnesota CSG, LLC","61187","MN","Sherburne",5,1632,3.72602739726027
"21762",62099,"Hammer CSG","DG Minnesota CSG, LLC","61187","MN","Sherburne",4.8,859,2.04290334855403
"21763",62100,"Warrenton I Solar","Warrenton Solar I LLC","61645","NC","Warren",4.9,0,0
"21766",62104,"Lane Solar","Lane Solar Farm LLC","61642","NC","Wayne",5,2098,4.78995433789954
"21767",62105,"Monticello Project CSG","DG Minnesota CSG, LLC","61187","MN","Wright",5,120,0.273972602739726
"21768",62114,"Roseville Solar","Greenskies","61674","CA","Placer",1,0,0
"21769",62117,"Beloit Memorial Hospital Power Plant","Beloit Memorial Hospital","61967","WI","Rock",3,45,0.171232876712329
"21771",62119,"University Park Solar","SS PA II PSU LLC","61675","PA","Centre",1.5,32,0.243531202435312
"21773",62131,"Red Toad 4451 Buffalo Road, LLC","Sol Systems","61677","NC","Johnston",2,396,2.26027397260274
"21774",62132,"Arbor Hill Wind Farm","MidAmerican Energy Co","12341","IA","Adair",250,55104,2.51616438356164
"21775",62133,"North English","MidAmerican Energy Co","12341","IA","Poweshiek",200,57556,3.2851598173516
"21778",62137,"Eichtens II CSG","WGL Energy Systems, Inc","57081","MN","Chisago",1,197,2.24885844748858
"21779",62138,"Barone CSG","WGL Energy Systems, Inc","57081","MN","McLeod",1,158,1.80365296803653
"21780",62139,"Huneke II CSG","WGL Energy Systems, Inc","57081","MN","Goodhue",1.1,288,2.98879202988792
"21781",62140,"Puller Solar","Dominion Renewable Energy","58468","VA","Middlesex",15,3381,2.57305936073059
"21782",62145,"Minisink Solar 1 LLC","Minisink Solar 1 LLC","61681","NY","Orange",1.8,102,0.646879756468798
"21783",62146,"Minisink Community Solar 2 LLC","Minisink Solar 2 LLC","61682","NY","Orange",2.8,149,0.607469015003262
"21784",62149,"Syncarpha Eagle Nest","Syncarpha Eagle Nest I, LLC","61685","NM","Colfax",1,403,4.60045662100457
"21787",62162,"4710 Hosting","Epic Hosting, LLC","61702","MN","Olmsted",7.5,6,0.0091324200913242
"21788",62167,"County Home Solar LLC","Radian Generation","61494","NC","Richmond",7.5,2242,3.41248097412481
"21789",62168,"Church Road Solar LLC","Radian Generation","61494","NC","Harnett",5,2148,4.9041095890411
"21790",62170,"Ballston Solar LLC","Ballston Solar LLC","61703","OR","Yamhill",2.2,85,0.441054379410544
"21791",62171,"Labish Solar LLC","Labish Solar LLC","61704","OR","Marion",2.2,115,0.596720630967206
"21793",62173,"SR Jonesborough","SR Jonesborough II, LLC","61691","TN","Washington",4.4,49,0.127127438771274
"21794",62174,"Maimonides Medical Center","Maimonides Medical Center","61690","NY","Kings",3.9,22,0.0643952698747219
"21803",62193,"Winegar CSG","WGL Energy Systems, Inc","57081","MN","Waseca",1,123,1.4041095890411
"21804",62194,"Bolduan CSG","WGL Energy Systems, Inc","57081","MN","Waseca",1,68,0.776255707762557
"21805",62195,"Guse CSG","WGL Energy Systems, Inc","57081","MN","Waseca",1,243,2.77397260273973
"21812",62204,"Red Toad 5840 Buffalo Road, LLC","Sol Systems","61677","NC","Johnston",2,296,1.68949771689498
"21813",62205,"Nickelson Solar, LLC","Sol Systems","61677","NC","Duplin",5.3,191,0.411389678642199
"21814",62208,"NIST Solar","Constellation New Energy Inc.","60396","MD","Montgomery",4,0,0
"21815",62224,"Oak Leaf Solar XXVII LLC","Greenbacker Renewable Energy Corporation","60025","CO","Weld",1.5,0,0
"21816",62226,"Westminster Renewables, LLC","Westminster Renewables, LLC","61744","MA","Worcester",1.5,394,2.99847792998478
"21818",62239,"Oak Leaf Solar XXX LLC (CSG)","Greenbacker Renewable Energy Corporation","60025","CO","Alamosa",1.5,0,0
"21819",62241,"NorWest Energy 9 LLC","Radian Generation","61494","OR","Umatilla",8,1913,2.72973744292237
"21820",62242,"County of San Diego SBRC","Solar Star California LXIII, LLC","61766","CA","San Diego",1.3,21,0.184404636459431
"21821",62243,"Oak Leaf Solar XXI (CSG)","Greenbacker Renewable Energy Corporation","60025","CO","Arapahoe",1.5,0,0
"21822",62244,"Oak Leaf Solar XXXI LLC (CSG)","Greenbacker Renewable Energy Corporation","60025","CO","Mesa",1.5,0,0
"21823",62245,"Oak Leaf Solar XXV LLC (CSG)","Greenbacker Renewable Energy Corporation","60025","CO","Arapahoe",1.5,0,0
"21824",62246,"Target Woodland Solar Project","Good Fellow Solar 1 PH1, LLC","61443","CA","Yolo",2.3,101,0.501290450665078
"21825",62250,"NYC-HH-New Bellevue Hospital","NYC-HH-New Bellevue Hospital","61774","NY","New York",6,238,0.452815829528158
"21834",62264,"Pittsfield 44 - M&W PV","NSTAR Electric Company","54913","MA","Berkshire",1.2,400,3.80517503805175
"21835",62265,"Lee Site 31 Solar","NSTAR Electric Company","54913","MA","Berkshire",1.9,418,2.51141552511416
"21837",62270,"Westchester County Medical Center","Westchester County Medical Center","61802","NY","Westchester",8,46,0.0656392694063927
"21849",62271,"NYPH-Queens","NYPH-Queens","61800","NY","Queens",4.5,32,0.0811770674784373
"21854",62272,"Bly Solar Center","GCL New Energy, Inc.","60888","OR","Klamath",8,581,0.829052511415525
"21855",62274,"Liberty HS Solar Project","Kern Highschool District Solar,LLC","61798","CA","Kern",1.5,71,0.540334855403349
"21856",62275,"Frontier HS Solar Project","Kern Highschool District Solar,LLC","61798","CA","Kern",1.4,70,0.570776255707762
"21857",62286,"Xebec 1","AES LA FiT Sun Valley LLC","61811","CA","Los Angeles",1.9,71,0.426580149002644
"21858",62287,"Francisco St. Solar","AES LA FiT Francisco LLC","61812","CA","Los Angeles",1.2,62,0.589802130898021
"21859",62291,"Palmer's Creek Wind Farm, LLC","Palmer's Creek Wind Farm, LLC","61815","MN","Chippewa",44.6,3537,0.905307451317649
"21860",62301,"Richmond NMCA","AES Distributed Energy","61012","RI","Washington",4,0,0
"21861",62303,"Mattas Farms","AES Distributed Energy","61012","NY","Montgomery",2,137,0.781963470319635
"21862",62304,"Woodleaf Solar Facility","Duke Energy Carolinas, LLC","5416","NC","Rowan",6,0,0
"21869",62325,"46 Meadowlands Parkway","Hartz Solar LLC","60268","NJ","Hudson",1.5,462,3.51598173515982
"21870",62326,"77 Metro Way","Hartz Solar LLC","60268","NJ","Hudson",1,200,2.28310502283105
"21871",62333,"Polk County Renewables, LLC","Polk County Renewables, LLC","61845","NE","Polk",2.5,461,2.10502283105023
"21872",62340,"Aulander Holloman Solar, LLC","Aulander Holloman Solar, LLC","61838","NC","Hertford",80,39,0.00556506849315068
"21874",62366,"NYP-Lower Manhattan Hospital","NYP-Lower Manhattan Hospital","61892","NY","New York",1.5,8,0.060882800608828
"21875",62368,"BWC Origination 18","BWC Origination 18, LLC","61894","MA","Plymouth",4.8,0,0
"21876",62369,"BWC Gibbs Brook","BWC Gibbs Brook, LLC","61895","MA","Plymouth",4,0,0
"21877",62370,"BWC Wareham River","BWC Wareham River, LLC","61896","MA","Plymouth",1,0,0
"21878",62371,"BWC Harlow Brook","BWC Harlow Brook, LLC","61897","MA","Plymouth",1.5,0,0
"21879",62372,"BWC Pocasset River","BWC Pocasset River, LLC","61898","MA","Plymouth",1.5,0,0
"21881",62378,"CFW Solar X LLC - Vaughn","Valta Energy","61980","CA","Los Angeles",1.6,80,0.570776255707762
"21886",62398,"Albert Einstein College of Medicine","Albert Einstein College of Medicine","61936","NY","Bronx",8.6,47,0.0623871721354996
"21902",62421,"NYP-Hudson Valley Hospital Center","NYP-Hudson Valley Hospital Center","61947","NY","Westchester",2.3,33,0.163787969029184
"21906",62423,"Regeneron Pharmaceuticals Inc.","Regeneron Pharmaceuticals Inc.","61948","NY","Westchester",15.4,513,0.38027041451699
"21925",62442,"Lake Region Community Hybrid, LLC","Lake Region Community Hybrid, LLC","61893","MN","Otter Tail",2,3,0.0171232876712329
"21947",62458,"Ratkovich Alhambra","Bloom Energy","57128","CA","Los Angeles",1,236,2.69406392694064
"21954",62503,"Winchendon Landfill Solar","Onyx Asset Services Group","60584","MA","Worcester",2,389,2.2203196347032
"21955",62539,"HCE Moore I","HCE Moore I, LLC","62041","NC","Moore",2,3,0.0171232876712329
"21956",62540,"Three Bridge","Three Bridge Farm, LLC","62040","NC","Robeson",2,0,0
"21957",62549,"Kearsarge Johnstown 1","Kearsarge Johnstown 1 LLC","62052","NY","Fulton",1.5,21,0.159817351598174
"21959",62551,"Kearsarge SKSC1 LLC","Kearsarge SKSC1 LLC","62054","RI","Washington",3.8,739,2.22001922614756
"21960",62552,"Kearsarge Uxbridge","Kearsarge Uxbridge LLC","62055","MA","Worcester",1.9,648,3.89329488103821
"21961",62556,"Kearsarge Johnstown 2","Kearsarge Johnstown 2 LLC","62056","NY","Fulton",2,56,0.319634703196347
"21963",62558,"Kearsarge SKSC2 LLC","Kearsarge SKSC2 LLC","62058","RI","Washington",3.1,725,2.66975990572986
"21965",62569,"Knoxville Battery Energy Storage","MidAmerican Energy Co","12341","IA","Marion",1.1,0,0
"21967",62571,"Disney Prospect","Bloom Energy","57128","CA","Los Angeles",1,0,0
"21968",62572,"ATT Jericho","Bloom Energy","57128","NY","Suffolk",1,0,0
"21969",62573,"ATT  Kelvin","Bloom Energy","57128","CA","Orange",1,0,0
"21971",62575,"FLEX Gibraltar","Bloom Energy","57128","CA","Santa Clara",1,0,0
"21972",62576,"MER Queens","Bloom Energy","57128","NY","Queens",1.2,0,0
"21973",62577,"APP Prune A-D","Bloom Energy","57128","CA","Santa Clara",4,0,0
"21978",62580,"Route 14A CDG Solar North and South LLC","Route 14A CDG Solar North and South, LLC","62071","NY","Ontario",4,0,0
"21980",62583,"Tanglewood Circle Solar 1 LLC","Tanglewood Circle Solar 1 LLC","62073","MA","Berkshire",5,200,0.45662100456621
"21998",62625,"West Water Street","City of Taunton","18488","MA","Bristol",10,793,0.905251141552511
"22002",62628,"APG Old Bayside","Onyx Asset Services Group","60584","MD","Harford",1.7,417,2.80016116035455
"22003",62629,"APG New Chesapeake","Onyx Asset Services Group","60584","MD","Harford",2.3,313,1.55350406988287
"22005",62639,"Manchester Community College East","Onyx Asset Services Group","60584","CT","Hartford",1,222,2.53424657534247
"22006",62640,"Manchester Community College North","Onyx Asset Services Group","60584","CT","Hartford",1,247,2.81963470319635
"22019",62646,"Washburn Road Solar","SunRaise Investments, LLC","62123","MA","Bristol",1.9,83,0.498678202355203
"22023",62658,"Cuyahoga Falls 1","City of Cuyahoga Falls - (OH)","4683","OH","Summit",9,300,0.380517503805175
"22029",62663,"Gilcrest Solar","WGL Energy Systems, Inc","57081","CO","Weld",1.5,231,1.75799086757991
"22030",62664,"Quincy Solar","WGL Energy Systems, Inc","57081","CO","Arapahoe",1.5,0,0
"22031",62671,"Equinix Caspian Dr. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Santa Clara",4.8,0,0
"22060",62697,"Mission College Blvd. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Santa Clara",5,0,0
"22062",62698,"Kaiser East La Palma Ave. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Orange",1.5,0,0
"22063",62699,"Kaiser Deer Valley Rd. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Contra Costa",1.4,0,0
"22064",62700,"Kaiser Owens Dr. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Alameda",1,0,0
"22065",62701,"Kaiser Napa Valley Corporate Dr Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Napa",4.8,0,0
"22067",62702,"Equinix Great Oaks Blvd. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Santa Clara",4.5,0,0
"22069",62703,"Equinix Lundy Ave. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Santa Clara",3.8,0,0
"22071",62704,"Equinix Douglas St. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Los Angeles",1.5,0,0
"22072",62705,"Equinix Maple Ave. Fuel Cell","2016 ESA Project Company, LLC","62150","CA","Los Angeles",2,0,0
"22073",62712,"Burlington Coat Factory Solar","DG Northeast Solar II, LLC","62155","NJ","Burlington",2.6,0,0
"22074",62713,"DSM Nutritional Products Solar","DG Northeast Solar II, LLC","62155","NJ","Warren",10,0,0
"22086",62777,"Ulster County Solar","Ulster Solar LLC","62684","NY","Ulster",1.4,61,0.497390737116765
"22089",62784,"Franklin Solar Site","Helios NY I, LLC","62688","NY","Franklin",1.6,13,0.0927511415525114
"22090",62785,"Malone Solar Site","Helios NY I, LLC","62688","NY","Franklin",1.1,9,0.0933997509339975
"22091",62805,"Bloomington Solar I","Bloomington Solar I","62703","UT","Washington",2,99,0.565068493150685
